CustomerID,Recency,Frequency,Monetary,Cluster,Segment
14078,102.0,6.0,1049.37,0,Regular
14079,125.0,1.0,375.1,0,Regular
14080,33.0,1.0,45.6,0,Regular
14081,302.0,2.0,934.52,1,At Risk
14082,365.0,1.0,182.25,1,At Risk
14083,4.0,9.0,1018.43,0,Regular
14085,2.0,18.0,4448.54,0,Regular
14087,3.0,1.0,194.42,0,Regular
14088,10.0,13.0,50491.81,0,Regular
14089,57.0,1.0,161.0,0,Regular
14090,325.0,1.0,76.32000000000001,1,At Risk
14092,8.0,14.0,4076.91,0,Regular
14093,12.0,1.0,442.85,0,Regular
14096,4.0,17.0,65164.79,0,Regular
14098,37.0,1.0,147.35,0,Regular
14099,16.0,11.0,3104.17,0,Regular
14100,138.0,1.0,194.9,1,At Risk
14101,74.0,6.0,5976.79,0,Regular
14102,5.0,5.0,1360.28,0,Regular
14104,155.0,2.0,216.21,1,At Risk
14105,239.0,1.0,1266.23,1,At Risk
14107,52.0,7.0,2703.23,0,Regular
14108,31.0,2.0,597.91,0,Regular
14109,73.0,1.0,144.2,0,Regular
14110,4.0,12.0,5683.15,0,Regular
14111,14.0,4.0,692.85,0,Regular
14112,23.0,7.0,2915.15,0,Regular
14113,4.0,4.0,1840.42,0,Regular
14114,274.0,2.0,386.53,1,At Risk
14116,20.0,5.0,1382.74,0,Regular
14117,144.0,1.0,90.0,1,At Risk
14121,4.0,4.0,2780.15,0,Regular
14124,84.0,1.0,419.58,0,Regular
14125,11.0,3.0,2740.43,0,Regular
14126,8.0,3.0,706.1300000000001,0,Regular
14127,123.0,3.0,709.71,0,Regular
14128,61.0,2.0,637.5,0,Regular
14129,2.0,5.0,1123.86,0,Regular
14130,319.0,1.0,483.86,1,At Risk
14132,2.0,11.0,3586.03,0,Regular
14133,130.0,3.0,605.64,0,Regular
14135,2.0,15.0,4690.31,0,Regular
14138,2.0,2.0,982.38,0,Regular
14139,46.0,1.0,415.82,0,Regular
14140,4.0,2.0,935.05,0,Regular
14141,3.0,4.0,915.13,0,Regular
14142,373.0,1.0,311.81,1,At Risk
14143,134.0,1.0,115.8,0,Regular
14145,47.0,4.0,3742.2,0,Regular
14146,9.0,5.0,4191.0,0,Regular
14147,78.0,2.0,483.4,0,Regular
14148,234.0,1.0,157.2,1,At Risk
14149,221.0,1.0,446.62,1,At Risk
14150,36.0,2.0,658.64,0,Regular
14152,75.0,2.0,621.29,0,Regular
14154,239.0,2.0,1345.62,1,At Risk
14155,266.0,1.0,118.75,1,At Risk
14156,10.0,55.0,117379.63,2,VIP
14157,20.0,2.0,432.88,0,Regular
14158,40.0,1.0,507.66,0,Regular
14159,20.0,11.0,4693.01,0,Regular
14161,216.0,3.0,1110.52,1,At Risk
14162,174.0,2.0,289.36,1,At Risk
14163,87.0,4.0,2445.91,0,Regular
14164,71.0,2.0,1631.77,0,Regular
14165,276.0,1.0,122.54,1,At Risk
14167,39.0,4.0,574.84,0,Regular
14171,98.0,1.0,363.79,0,Regular
14173,11.0,4.0,450.84,0,Regular
14174,33.0,1.0,134.46,0,Regular
14175,60.0,3.0,3222.3,0,Regular
14176,297.0,4.0,576.9000000000001,1,At Risk
14177,86.0,4.0,559.41,0,Regular
14178,9.0,7.0,1620.93,0,Regular
14179,41.0,2.0,719.78,0,Regular
14180,11.0,25.0,4748.52,0,Regular
14184,67.0,1.0,452.89,0,Regular
14185,331.0,1.0,197.65,1,At Risk
14188,31.0,6.0,2054.36,0,Regular
14189,2.0,15.0,4654.08,0,Regular
14191,2.0,13.0,4684.76,0,Regular
14193,68.0,2.0,853.39,0,Regular
14194,5.0,21.0,11349.52,0,Regular
14195,202.0,2.0,1012.0,1,At Risk
14196,107.0,1.0,335.52,0,Regular
14198,18.0,4.0,701.4,0,Regular
14199,218.0,1.0,185.4,1,At Risk
14201,60.0,7.0,747.44,0,Regular
14204,2.0,1.0,161.03,0,Regular
14205,17.0,2.0,466.7,0,Regular
14206,239.0,1.0,328.16,1,At Risk
14208,95.0,1.0,151.74,0,Regular
14209,11.0,6.0,2073.43,0,Regular
14210,106.0,6.0,1905.84,0,Regular
14211,53.0,9.0,2241.1,0,Regular
14212,90.0,1.0,1070.48,0,Regular
14214,31.0,5.0,1004.38,0,Regular
14215,12.0,6.0,1789.72,0,Regular
14216,3.0,4.0,1839.3,0,Regular
14217,2.0,17.0,2004.98,0,Regular
14218,43.0,1.0,169.48000000000002,0,Regular
14219,4.0,1.0,89.94,0,Regular
14220,247.0,2.0,632.4,1,At Risk
14221,42.0,9.0,3432.8,0,Regular
14222,177.0,1.0,683.17,1,At Risk
14223,92.0,3.0,991.13,0,Regular
14224,110.0,4.0,1050.12,0,Regular
14226,29.0,5.0,2232.19,0,Regular
14227,26.0,10.0,3350.96,0,Regular
14229,52.0,3.0,1547.2,0,Regular
14231,184.0,3.0,925.71,1,At Risk
14232,43.0,5.0,2048.07,0,Regular
14233,49.0,4.0,1462.72,0,Regular
14234,22.0,4.0,775.46,0,Regular
14235,75.0,5.0,3144.86,0,Regular
14236,81.0,2.0,490.86,0,Regular
14237,373.0,1.0,161.0,1,At Risk
14238,326.0,1.0,146.85,1,At Risk
14239,43.0,11.0,2380.85,0,Regular
14240,30.0,2.0,890.34,0,Regular
14241,184.0,1.0,213.7,1,At Risk
14242,235.0,2.0,280.55,1,At Risk
14243,9.0,10.0,2588.77,0,Regular
14245,220.0,2.0,1693.45,1,At Risk
14246,111.0,3.0,1474.06,0,Regular
14247,278.0,1.0,136.76999999999998,1,At Risk
14248,318.0,1.0,302.58,1,At Risk
14250,7.0,3.0,1904.05,0,Regular
14251,2.0,5.0,2879.7000000000003,0,Regular
14256,260.0,2.0,969.06,1,At Risk
14257,64.0,5.0,3099.7200000000003,0,Regular
14258,9.0,9.0,12669.98,0,Regular
14259,142.0,1.0,120.0,1,At Risk
14261,51.0,2.0,1163.45,0,Regular
14262,8.0,8.0,2618.23,0,Regular
14264,155.0,2.0,333.97,1,At Risk
14265,109.0,2.0,530.18,0,Regular
14267,163.0,3.0,1516.24,1,At Risk
14270,332.0,1.0,492.65,1,At Risk
14271,226.0,1.0,112.32,1,At Risk
14272,74.0,2.0,437.96,0,Regular
14273,51.0,4.0,559.97,0,Regular
14276,99.0,3.0,1119.74,0,Regular
14277,15.0,3.0,4216.2,0,Regular
14280,197.0,1.0,134.04,1,At Risk
14282,3.0,15.0,3729.34,0,Regular
14284,31.0,2.0,595.25,0,Regular
14285,21.0,4.0,1910.01,0,Regular
14286,24.0,3.0,4628.75,0,Regular
14287,8.0,3.0,176.63,0,Regular
14288,213.0,1.0,426.6,1,At Risk
14289,9.0,6.0,911.26,0,Regular
14290,11.0,5.0,2314.65,0,Regular
14291,2.0,11.0,3883.25,0,Regular
14292,8.0,9.0,4871.93,0,Regular
14293,3.0,4.0,1046.56,0,Regular
14295,40.0,1.0,166.20000000000002,0,Regular
14297,18.0,4.0,1305.33,0,Regular
14298,8.0,44.0,51527.3,0,Regular
14299,8.0,9.0,3965.62,0,Regular
14300,19.0,1.0,43.2,0,Regular
14301,117.0,1.0,640.14,0,Regular
14304,223.0,1.0,383.45,1,At Risk
14305,71.0,3.0,1858.96,0,Regular
14306,51.0,2.0,2093.32,0,Regular
14307,89.0,6.0,2995.72,0,Regular
14309,8.0,9.0,2352.53,0,Regular
14311,243.0,1.0,310.26,1,At Risk
14312,47.0,6.0,1611.59,0,Regular
14314,107.0,1.0,120.0,0,Regular
14315,45.0,6.0,2481.13,0,Regular
14317,65.0,1.0,508.58,0,Regular
14320,207.0,2.0,477.79,1,At Risk
14321,11.0,5.0,1530.75,0,Regular
14323,115.0,2.0,605.0600000000001,0,Regular
14326,242.0,1.0,183.85,1,At Risk
14327,163.0,1.0,311.65,1,At Risk
14329,17.0,7.0,5014.84,0,Regular
14331,124.0,2.0,462.66,0,Regular
14332,23.0,3.0,866.31,0,Regular
14333,68.0,1.0,415.2,0,Regular
14334,17.0,8.0,2552.21,0,Regular
14335,16.0,2.0,468.26,0,Regular
14336,17.0,4.0,1614.91,0,Regular
14338,161.0,2.0,588.22,1,At Risk
14339,243.0,1.0,309.52,1,At Risk
14340,219.0,1.0,134.7,1,At Risk
14341,45.0,8.0,2182.28,0,Regular
14342,21.0,4.0,668.5600000000001,0,Regular
14344,127.0,8.0,889.9300000000001,0,Regular
14345,39.0,1.0,108.98,0,Regular
14346,121.0,2.0,1021.58,0,Regular
14348,260.0,1.0,409.57,1,At Risk
14349,10.0,1.0,133.5,0,Regular
14350,274.0,1.0,282.93,1,At Risk
14351,165.0,1.0,51.0,1,At Risk
14352,157.0,4.0,1078.96,1,At Risk
14353,215.0,1.0,90.6,1,At Risk
14354,6.0,2.0,163.62,0,Regular
14355,366.0,1.0,174.4,1,At Risk
14356,80.0,2.0,701.23,0,Regular
14357,43.0,1.0,225.77,0,Regular
14359,19.0,3.0,912.18,0,Regular
14360,32.0,4.0,2128.23,0,Regular
14362,22.0,1.0,161.2,0,Regular
14364,109.0,8.0,3717.35,0,Regular
14367,8.0,16.0,9261.52,0,Regular
14368,320.0,1.0,155.0,1,At Risk
14371,295.0,1.0,100.5,1,At Risk
14373,358.0,1.0,76.55,1,At Risk
14375,185.0,1.0,257.68,1,At Risk
14377,191.0,2.0,617.05,1,At Risk
14379,44.0,2.0,348.1,0,Regular
14381,52.0,1.0,202.68,0,Regular
14382,26.0,1.0,626.0699999999999,0,Regular
14383,38.0,3.0,1247.69,0,Regular
14385,9.0,3.0,202.11,0,Regular
14386,297.0,1.0,142.4,1,At Risk
14387,33.0,3.0,1770.56,0,Regular
14388,10.0,8.0,3212.84,0,Regular
14389,65.0,2.0,1043.46,0,Regular
14390,10.0,9.0,4652.82,0,Regular
14393,218.0,1.0,67.95,1,At Risk
14395,2.0,9.0,3507.71,0,Regular
14396,65.0,2.0,487.99,0,Regular
14397,3.0,19.0,2612.96,0,Regular
14400,149.0,1.0,574.7,1,At Risk
14401,4.0,13.0,4051.48,0,Regular
14403,130.0,4.0,1475.81,0,Regular
14404,34.0,6.0,1474.32,0,Regular
14406,119.0,1.0,156.75,0,Regular
14407,107.0,6.0,2157.73,0,Regular
14408,11.0,7.0,2606.53,0,Regular
14409,71.0,6.0,2059.4500000000003,0,Regular
14410,92.0,9.0,1105.07,0,Regular
14411,311.0,1.0,1063.0,1,At Risk
14412,43.0,2.0,770.03,0,Regular
14413,362.0,1.0,122.7,1,At Risk
14414,92.0,7.0,1496.98,0,Regular
14415,1.0,13.0,5900.28,0,Regular
14416,22.0,2.0,490.22,0,Regular
14418,4.0,3.0,1937.25,0,Regular
14419,11.0,6.0,1058.06,0,Regular
14420,99.0,1.0,387.52,0,Regular
14421,57.0,2.0,813.11,0,Regular
14422,1.0,6.0,4263.64,0,Regular
14423,218.0,1.0,265.2,1,At Risk
14424,18.0,1.0,322.08,0,Regular
14426,24.0,10.0,4481.67,0,Regular
14427,50.0,2.0,363.34,0,Regular
14428,7.0,5.0,1244.83,0,Regular
14431,303.0,1.0,470.36,1,At Risk
14432,10.0,6.0,2255.51,0,Regular
14434,22.0,6.0,1372.8,0,Regular
14436,99.0,1.0,89.06,0,Regular
14437,366.0,1.0,63.0,1,At Risk
14438,306.0,1.0,131.9,1,At Risk
14439,320.0,1.0,2661.24,1,At Risk
14440,8.0,5.0,2357.6800000000003,0,Regular
14441,1.0,4.0,1712.89,0,Regular
14442,205.0,2.0,1589.82,1,At Risk
14443,54.0,4.0,1420.2,0,Regular
14446,1.0,4.0,1039.58,0,Regular
14447,19.0,5.0,1163.23,0,Regular
14448,9.0,2.0,375.35,0,Regular
14449,19.0,4.0,907.1,0,Regular
14450,181.0,3.0,483.25,1,At Risk
14451,60.0,2.0,662.59,0,Regular
14452,11.0,2.0,264.44,0,Regular
14453,190.0,1.0,119.93,1,At Risk
14456,5.0,9.0,3062.4,0,Regular
14457,311.0,1.0,113.64,1,At Risk
14459,155.0,1.0,1837.92,1,At Risk
14460,110.0,3.0,434.34,0,Regular
14461,148.0,3.0,2103.06,1,At Risk
14462,66.0,11.0,2004.02,0,Regular
14463,98.0,3.0,529.62,0,Regular
14465,247.0,3.0,1058.62,1,At Risk
14466,29.0,7.0,2272.4,0,Regular
14467,18.0,4.0,598.76,0,Regular
14470,12.0,2.0,461.19,0,Regular
14472,104.0,8.0,1936.84,0,Regular
14473,74.0,2.0,234.34000000000003,0,Regular
14474,46.0,1.0,547.66,0,Regular
14475,72.0,3.0,925.85,0,Regular
14476,257.0,1.0,215.7,1,At Risk
14477,20.0,4.0,1309.6,0,Regular
14479,254.0,2.0,316.25,1,At Risk
14480,11.0,1.0,279.05,0,Regular
14481,165.0,2.0,636.51,1,At Risk
14482,18.0,6.0,2068.15,0,Regular
14483,282.0,1.0,137.1,1,At Risk
14484,50.0,1.0,321.92,0,Regular
14485,39.0,1.0,165.75,0,Regular
14487,27.0,6.0,1196.33,0,Regular
14488,68.0,1.0,1064.28,0,Regular
14489,207.0,1.0,463.38,1,At Risk
14491,175.0,2.0,340.93,1,At Risk
14493,7.0,5.0,2383.24,0,Regular
14494,26.0,1.0,139.56,0,Regular
14495,51.0,2.0,123.8,0,Regular
14496,312.0,2.0,538.8100000000001,1,At Risk
14497,309.0,1.0,475.37,1,At Risk
14498,43.0,5.0,1957.32,0,Regular
14499,26.0,3.0,815.32,0,Regular
14500,88.0,3.0,356.85,0,Regular
14501,184.0,2.0,251.21,1,At Risk
14502,20.0,11.0,2470.67,0,Regular
14503,3.0,6.0,3543.26,0,Regular
14504,47.0,4.0,673.26,0,Regular
14505,17.0,8.0,5905.64,0,Regular
14506,17.0,5.0,2012.17,0,Regular
14507,24.0,6.0,1383.18,0,Regular
14508,22.0,2.0,276.42,0,Regular
14511,11.0,5.0,1314.81,0,Regular
14512,188.0,2.0,275.28,1,At Risk
14513,101.0,3.0,455.59,0,Regular
14514,61.0,3.0,1055.35,0,Regular
14515,18.0,6.0,2102.09,0,Regular
14517,33.0,2.0,330.45,0,Regular
14518,64.0,1.0,174.37,0,Regular
14520,2.0,2.0,270.6,0,Regular
14522,24.0,4.0,974.54,0,Regular
14523,108.0,1.0,241.09,0,Regular
14524,32.0,9.0,1867.68,0,Regular
14525,20.0,9.0,4332.2,0,Regular
14527,3.0,55.0,8508.82,0,Regular
14528,37.0,1.0,364.22,0,Regular
14529,60.0,3.0,620.04,0,Regular
14530,26.0,6.0,2925.91,0,Regular
14532,236.0,4.0,932.85,1,At Risk
14533,25.0,7.0,1949.72,0,Regular
14534,3.0,18.0,4447.05,0,Regular
14535,60.0,3.0,2864.19,0,Regular
14536,260.0,1.0,171.8,1,At Risk
14537,58.0,1.0,355.56,0,Regular
14538,65.0,2.0,388.25,0,Regular
14539,16.0,2.0,537.48,0,Regular
14540,10.0,3.0,996.26,0,Regular
14541,59.0,8.0,1461.65,0,Regular
14542,186.0,1.0,103.25,1,At Risk
14543,29.0,16.0,3630.33,0,Regular
14544,24.0,2.0,2024.45,0,Regular
14546,5.0,5.0,2578.09,0,Regular
14547,4.0,8.0,4007.54,0,Regular
14548,151.0,2.0,652.8,1,At Risk
14549,311.0,1.0,289.24,1,At Risk
14550,11.0,2.0,765.62,0,Regular
14551,18.0,2.0,186.23,0,Regular
14552,152.0,1.0,165.07,1,At Risk
14553,19.0,5.0,859.27,0,Regular
14554,10.0,4.0,2381.04,0,Regular
14555,57.0,2.0,324.14,0,Regular
14557,85.0,1.0,788.38,0,Regular
14560,7.0,22.0,2237.77,0,Regular
14561,76.0,3.0,1080.76,0,Regular
14562,4.0,18.0,5074.77,0,Regular
14565,96.0,4.0,3099.12,0,Regular
14566,111.0,1.0,1432.0,0,Regular
14567,57.0,2.0,1530.36,0,Regular
14569,1.0,1.0,227.39,0,Regular
14570,281.0,2.0,218.06,1,At Risk
14572,3.0,7.0,2832.84,0,Regular
14573,180.0,9.0,1653.42,1,At Risk
14576,372.0,1.0,35.400000000000006,1,At Risk
14577,13.0,4.0,859.71,0,Regular
14578,3.0,1.0,168.63,0,Regular
14581,17.0,1.0,138.6,0,Regular
14582,41.0,1.0,114.11,0,Regular
14583,6.0,5.0,1052.55,0,Regular
14584,169.0,4.0,1042.26,1,At Risk
14585,50.0,1.0,157.05,0,Regular
14586,277.0,1.0,237.36,1,At Risk
14587,19.0,9.0,1601.14,0,Regular
14589,372.0,1.0,39.75,1,At Risk
14591,15.0,4.0,1447.14,0,Regular
14592,35.0,3.0,570.46,0,Regular
14593,22.0,3.0,617.99,0,Regular
14594,7.0,2.0,379.83,0,Regular
14595,20.0,6.0,1740.6,0,Regular
14597,11.0,2.0,883.15,0,Regular
14598,44.0,1.0,221.97,0,Regular
14600,306.0,1.0,393.33,1,At Risk
14601,11.0,1.0,213.96,0,Regular
14603,275.0,1.0,660.0,1,At Risk
14606,1.0,93.0,12156.65,0,Regular
14607,16.0,14.0,16569.5,0,Regular
14608,4.0,4.0,1785.15,0,Regular
14609,72.0,4.0,601.56,0,Regular
14616,243.0,3.0,406.08,1,At Risk
14618,9.0,3.0,553.44,0,Regular
14619,246.0,1.0,394.44,1,At Risk
14620,206.0,2.0,412.78,1,At Risk
14621,1.0,5.0,1788.36,0,Regular
14622,185.0,1.0,320.58000000000004,1,At Risk
14623,32.0,5.0,889.25,0,Regular
14624,57.0,2.0,225.85,0,Regular
14625,196.0,2.0,899.63,1,At Risk
14626,24.0,4.0,2791.27,0,Regular
14628,91.0,2.0,671.96,0,Regular
14629,4.0,2.0,959.01,0,Regular
14631,51.0,3.0,1006.98,0,Regular
14632,263.0,1.0,114.56,1,At Risk
14633,266.0,1.0,344.90000000000003,1,At Risk
14636,36.0,2.0,609.85,0,Regular
14638,51.0,1.0,443.6,0,Regular
14639,52.0,6.0,2984.49,0,Regular
14640,24.0,6.0,2125.08,0,Regular
14641,22.0,1.0,110.46,0,Regular
14642,59.0,1.0,96.12,0,Regular
14643,170.0,2.0,693.8100000000001,1,At Risk
14644,68.0,2.0,830.76,0,Regular
14645,157.0,2.0,597.09,1,At Risk
14646,2.0,73.0,280206.02,2,VIP
14647,201.0,1.0,243.22,1,At Risk
14649,5.0,4.0,1417.29,0,Regular
14651,67.0,2.0,654.6,0,Regular
14652,77.0,1.0,114.18,0,Regular
14653,1.0,7.0,1947.55,0,Regular
14655,8.0,4.0,1932.23,0,Regular
14656,169.0,2.0,291.05,1,At Risk
14657,18.0,4.0,848.22,0,Regular
14658,5.0,2.0,247.15,0,Regular
14659,9.0,9.0,2529.93,0,Regular
14660,87.0,2.0,285.74,0,Regular
14661,27.0,1.0,107.95,0,Regular
14662,29.0,4.0,771.17,0,Regular
14664,20.0,2.0,637.89,0,Regular
14665,61.0,5.0,1835.7,0,Regular
14666,24.0,1.0,195.25,0,Regular
14667,11.0,25.0,9241.2,0,Regular
14669,242.0,3.0,1269.99,1,At Risk
14670,280.0,2.0,411.53,1,At Risk
14672,235.0,2.0,765.55,1,At Risk
14673,3.0,5.0,1736.4,0,Regular
14675,16.0,1.0,604.75,0,Regular
14676,31.0,6.0,2548.24,0,Regular
14680,25.0,16.0,28754.11,0,Regular
14681,71.0,3.0,498.95,0,Regular
14682,188.0,2.0,52.0,1,At Risk
14684,26.0,5.0,1236.28,0,Regular
14687,107.0,1.0,628.38,0,Regular
14688,8.0,21.0,5630.87,0,Regular
14689,209.0,1.0,112.8,1,At Risk
14690,44.0,2.0,371.7,0,Regular
14691,31.0,5.0,2114.33,0,Regular
14692,137.0,4.0,591.55,0,Regular
14693,265.0,1.0,172.9,1,At Risk
14696,4.0,7.0,2078.95,0,Regular
14697,218.0,2.0,188.61,1,At Risk
14698,2.0,5.0,1250.76,0,Regular
14699,214.0,1.0,109.13,1,At Risk
14700,32.0,3.0,2235.3,0,Regular
14701,11.0,9.0,2549.37,0,Regular
14702,1.0,17.0,3292.14,0,Regular
14703,15.0,1.0,318.17,0,Regular
14704,11.0,9.0,1546.91,0,Regular
14705,199.0,1.0,179.0,1,At Risk
14708,3.0,3.0,1126.37,0,Regular
14709,15.0,13.0,4921.04,0,Regular
14710,14.0,4.0,606.13,0,Regular
14711,10.0,11.0,2868.8,0,Regular
14712,29.0,3.0,917.07,0,Regular
14713,9.0,11.0,2666.36,0,Regular
14714,24.0,1.0,160.19,0,Regular
14715,25.0,4.0,867.38,0,Regular
14716,43.0,2.0,329.68,0,Regular
14719,2.0,5.0,1602.13,0,Regular
14720,6.0,3.0,663.81,0,Regular
14722,147.0,1.0,187.92,1,At Risk
14723,10.0,6.0,1158.3,0,Regular
14725,25.0,1.0,718.08,0,Regular
14727,274.0,1.0,268.58,1,At Risk
14729,374.0,1.0,313.49,1,At Risk
14730,1.0,8.0,2005.06,0,Regular
14731,47.0,3.0,380.02,0,Regular
14732,8.0,8.0,2702.49,0,Regular
14733,16.0,12.0,9585.91,0,Regular
14735,4.0,32.0,6065.69,0,Regular
14737,4.0,3.0,1164.55,0,Regular
14738,43.0,7.0,1314.45,0,Regular
14739,4.0,7.0,3902.28,0,Regular
14740,197.0,3.0,1448.21,1,At Risk
14741,12.0,6.0,1400.34,0,Regular
14744,16.0,7.0,1099.98,0,Regular
14745,113.0,5.0,1220.26,0,Regular
14747,249.0,1.0,328.2,1,At Risk
14748,29.0,5.0,1415.75,0,Regular
14752,44.0,1.0,389.64,0,Regular
14753,87.0,1.0,563.15,0,Regular
14754,45.0,2.0,638.05,0,Regular
14755,10.0,11.0,5010.28,0,Regular
14756,15.0,1.0,738.96,0,Regular
14757,75.0,1.0,420.5,0,Regular
14758,145.0,4.0,1484.06,0,Regular
14759,5.0,3.0,1625.97,0,Regular
14760,297.0,1.0,89.2,1,At Risk
14761,59.0,2.0,255.9,0,Regular
14762,264.0,1.0,300.52,1,At Risk
14764,47.0,1.0,278.3,0,Regular
14765,29.0,3.0,254.11,0,Regular
14766,8.0,6.0,2473.37,0,Regular
14768,17.0,2.0,192.6,0,Regular
14769,3.0,8.0,10674.75,0,Regular
14770,232.0,2.0,876.42,1,At Risk
14772,112.0,1.0,139.26,0,Regular
14775,58.0,3.0,1011.9,0,Regular
14776,51.0,11.0,2538.3,0,Regular
14778,127.0,2.0,730.86,0,Regular
14779,281.0,3.0,386.15,1,At Risk
14780,55.0,2.0,447.68,0,Regular
14782,320.0,1.0,200.1,1,At Risk
14784,26.0,2.0,289.99,0,Regular
14785,10.0,2.0,77.4,0,Regular
14788,7.0,2.0,679.4399999999999,0,Regular
14789,29.0,1.0,197.64,0,Regular
14790,17.0,4.0,745.06,0,Regular
14792,64.0,1.0,6.2,0,Regular
14793,21.0,1.0,228.99,0,Regular
14794,3.0,7.0,1319.91,0,Regular
14795,166.0,1.0,131.45000000000002,1,At Risk
14796,1.0,17.0,8022.49,0,Regular
14798,53.0,3.0,173.74,0,Regular
14799,51.0,1.0,157.7,0,Regular
14800,48.0,12.0,4339.74,0,Regular
14801,61.0,1.0,193.14,0,Regular
14803,162.0,3.0,845.55,1,At Risk
14804,9.0,1.0,353.27,0,Regular
14805,15.0,4.0,554.65,0,Regular
14806,75.0,1.0,193.39,0,Regular
14808,40.0,8.0,2741.17,0,Regular
14810,41.0,11.0,2087.88,0,Regular
14813,370.0,2.0,155.43,1,At Risk
14815,37.0,2.0,778.5,0,Regular
14816,197.0,1.0,271.85,1,At Risk
14817,200.0,2.0,1110.34,1,At Risk
14818,74.0,3.0,657.8,0,Regular
14819,64.0,2.0,272.07,0,Regular
14820,21.0,4.0,507.29,0,Regular
14821,367.0,1.0,48.8,1,At Risk
14823,180.0,3.0,321.43,1,At Risk
14824,10.0,4.0,1127.71,0,Regular
14825,4.0,12.0,2226.91,0,Regular
14828,197.0,3.0,2139.76,1,At Risk
14829,29.0,4.0,697.55,0,Regular
14830,53.0,1.0,197.13,0,Regular
14834,18.0,6.0,1720.3,0,Regular
14836,10.0,3.0,102.45,0,Regular
14837,90.0,4.0,1649.5,0,Regular
14840,268.0,1.0,62.85,1,At Risk
14841,53.0,6.0,3295.76,0,Regular
14842,44.0,4.0,2824.69,0,Regular
14844,64.0,4.0,3189.81,0,Regular
14847,149.0,1.0,309.4,1,At Risk
14849,22.0,25.0,7930.54,0,Regular
14850,312.0,1.0,325.75,1,At Risk
14851,23.0,2.0,511.35,0,Regular
14852,58.0,6.0,2836.69,0,Regular
14853,24.0,2.0,475.8,0,Regular
14854,78.0,7.0,2759.83,0,Regular
14855,119.0,2.0,645.65,0,Regular
14856,36.0,3.0,1311.38,0,Regular
14857,60.0,2.0,1173.12,0,Regular
14859,13.0,4.0,1353.74,0,Regular
14860,19.0,1.0,170.32,0,Regular
14861,52.0,1.0,125.79,0,Regular
14862,26.0,2.0,841.1999999999999,0,Regular
14863,29.0,1.0,266.76,0,Regular
14865,7.0,2.0,52.2,0,Regular
14866,11.0,12.0,14389.9,0,Regular
14867,186.0,3.0,710.28,1,At Risk
14868,3.0,8.0,2953.59,0,Regular
14869,9.0,2.0,725.7,0,Regular
14870,262.0,1.0,327.25,1,At Risk
14871,3.0,4.0,522.38,0,Regular
14873,210.0,1.0,519.68,1,At Risk
14875,108.0,2.0,1465.3200000000002,0,Regular
14878,13.0,9.0,1485.54,0,Regular
14880,77.0,3.0,706.19,0,Regular
14881,20.0,1.0,255.4,0,Regular
14882,27.0,2.0,589.7,0,Regular
14883,19.0,6.0,761.59,0,Regular
14885,132.0,1.0,765.3199999999999,0,Regular
14886,253.0,1.0,364.8,1,At Risk
14887,79.0,1.0,1862.0,0,Regular
14888,207.0,1.0,369.2,1,At Risk
14889,336.0,1.0,135.9,1,At Risk
14890,254.0,1.0,125.65,1,At Risk
14891,148.0,2.0,554.38,1,At Risk
14893,10.0,2.0,1237.85,0,Regular
14894,85.0,1.0,655.75,0,Regular
14895,8.0,20.0,11138.71,0,Regular
14896,205.0,2.0,468.77,1,At Risk
14897,8.0,4.0,1366.38,0,Regular
14898,23.0,6.0,1303.52,0,Regular
14901,11.0,9.0,1421.29,0,Regular
14902,26.0,1.0,332.66,0,Regular
14903,21.0,5.0,2810.63,0,Regular
14904,2.0,2.0,1025.44,0,Regular
14905,158.0,2.0,616.15,1,At Risk
14907,3.0,7.0,3501.1,0,Regular
14908,74.0,1.0,277.8,0,Regular
14910,3.0,4.0,434.35,0,Regular
14911,1.0,201.0,143825.06,2,VIP
14912,17.0,2.0,867.85,0,Regular
14913,36.0,4.0,1227.43,0,Regular
14915,91.0,2.0,307.48,0,Regular
14916,71.0,4.0,1268.98,0,Regular
14918,116.0,2.0,1610.15,0,Regular
14920,213.0,2.0,977.77,1,At Risk
14921,30.0,2.0,1316.07,0,Regular
14923,51.0,1.0,749.1,0,Regular
14924,246.0,1.0,310.05,1,At Risk
14929,32.0,1.0,223.88,0,Regular
14930,109.0,3.0,2372.86,0,Regular
14931,5.0,5.0,1257.68,0,Regular
14932,366.0,1.0,363.53,1,At Risk
14934,82.0,2.0,1890.94,0,Regular
14935,297.0,1.0,1784.71,1,At Risk
14936,34.0,8.0,8137.02,0,Regular
14937,57.0,3.0,1621.88,0,Regular
14944,30.0,12.0,5900.25,0,Regular
14946,14.0,1.0,100.9,0,Regular
14947,72.0,2.0,290.82,0,Regular
14948,23.0,6.0,1101.97,0,Regular
14950,19.0,1.0,371.2,0,Regular
14951,79.0,1.0,311.69,0,Regular
14952,60.0,11.0,8099.49,0,Regular
14953,25.0,1.0,289.82,0,Regular
14954,12.0,1.0,336.17,0,Regular
14957,253.0,1.0,58.49,1,At Risk
14958,147.0,3.0,499.68,1,At Risk
14959,64.0,4.0,695.42,0,Regular
14960,8.0,2.0,221.27,0,Regular
14961,11.0,9.0,7044.68,0,Regular
14962,271.0,1.0,126.7,1,At Risk
14963,10.0,5.0,1487.8,0,Regular
14964,247.0,1.0,206.21,1,At Risk
14965,96.0,2.0,599.0,0,Regular
14966,15.0,1.0,191.32,0,Regular
